# Normal Strain Field, 
# Long [deg],   Lat [deg],   Eps1,          Eps2,         AziEps2 [deg] 
  -1.8750000    46.8750000  +2.059565e-09  +9.392116e-10      32.95 
  -1.8750000    47.1250000  +2.392337e-09  +4.638646e-10      43.41 
  -1.8750000    47.3750000  +2.728613e-09  +1.941954e-10      52.84 
  -1.8750000    47.6250000  +2.601044e-09  -2.094845e-10      58.33 
  -1.8750000    47.8750000  +1.770019e-09  -6.450061e-10      61.41 
  -1.8750000    48.1250000  +5.243472e-10  -1.001180e-09      60.84 
  -1.8750000    48.3750000  -6.234806e-10  -1.275518e-09      43.93 
  -1.8750000    48.6250000  -1.002369e-09  -1.935802e-09       4.91 
  -1.8750000    48.8750000  -9.339134e-10  -2.687363e-09     176.09 
  -1.8750000    49.1250000  -7.754679e-10  -3.233368e-09     173.00 
  -1.8750000    49.3750000  -5.954321e-10  -3.350547e-09     170.17 
  -1.8750000    49.6250000  -4.196532e-11  -1.761565e-09     143.80 
  -1.8750000    49.8750000  +5.104885e-10  -8.197791e-10     122.15 
  -1.8750000    50.1250000  +4.650851e-10  -5.567022e-10     120.95 
  -1.8750000    50.3750000  +4.485449e-10  -4.831166e-10     123.75 
  -1.8750000    50.6250000  +4.464190e-10  -4.507715e-10     126.37 
  -1.8750000    50.8750000  +4.475433e-10  -4.313356e-10     128.17 
  -1.8750000    51.1250000  +4.463804e-10  -4.159271e-10     129.24 
  -1.8750000    51.3750000  +4.411382e-10  -4.016077e-10     129.76 
  -1.8750000    51.6250000  +4.318356e-10  -3.875398e-10     129.90 
  -1.8750000    51.8750000  +4.645729e-09  -1.825622e-10      99.58 
  -1.8750000    52.1250000  +6.664822e-10  -2.122874e-10     112.23 
  -1.8750000    52.3750000  +8.414969e-10  -5.827909e-09      10.59 
  -1.8750000    52.6250000  +3.032531e-10  -3.511981e-10     136.12 
  -1.8750000    52.8750000  +2.905587e-10  -3.437960e-10     136.17 
  -1.6250000    42.1250000  +4.478046e-10  -2.203316e-10      96.67 
  -1.6250000    42.3750000  +2.718840e-09  -2.998349e-10      87.90 
  -1.6250000    42.6250000  +1.402900e-09  -1.569220e-09     124.27 
  -1.6250000    42.8750000  +7.295813e-10  -5.444297e-10      75.88 
  -1.6250000    43.1250000  +2.059400e-10  -7.664747e-10      83.41 
  -1.6250000    43.3750000  +1.380404e-09  -7.155504e-10      69.09 
  -1.6250000    43.6250000  -1.680945e-10  -1.227440e-09      92.77 
  -1.6250000    43.8750000  -1.517544e-10  -3.732658e-10      60.75 
  -1.6250000    44.1250000  +1.161863e-10  -5.898723e-10      37.97 
  -1.6250000    44.3750000  -9.051037e-10  -2.390755e-09     115.80 
  -1.6250000    44.6250000  +3.125516e-09  -3.484138e-09       5.36 
  -1.6250000    44.8750000  +5.254167e-09  -3.248945e-09      24.37 
  -1.6250000    45.1250000  +1.725600e-09  -1.898536e-09      54.71 
  -1.6250000    45.3750000  +1.762956e-09  -1.006330e-11      18.25 
  -1.6250000    45.6250000  +2.247407e-09  +3.342147e-10      29.60 
  -1.6250000    45.8750000  +2.076443e-09  -1.310972e-09      19.33 
  -1.6250000    46.1250000  +1.950255e-09  +9.519654e-10      23.78 
  -1.6250000    46.3750000  +2.082232e-09  +3.620694e-10      11.77 
  -1.6250000    46.6250000  +1.823978e-09  +4.310873e-10      12.87 
  -1.6250000    46.8750000  +1.693696e-09  +1.137588e-09      32.22 
  -1.6250000    47.1250000  +1.903682e-09  +5.949991e-10      45.24 
  -1.6250000    47.3750000  +2.100472e-09  +2.480979e-10      54.56 
  -1.6250000    47.6250000  +1.945349e-09  -2.191508e-10      58.45 
  -1.6250000    47.8750000  +1.303344e-09  -7.071320e-10      58.89 
  -1.6250000    48.1250000  +3.537946e-10  -1.127682e-09      53.93 
  -1.6250000    48.3750000  -4.964308e-10  -1.531291e-09      35.96 
  -1.6250000    48.6250000  -8.231715e-10  -2.151502e-09      13.02 
  -1.6250000    48.8750000  -7.859554e-10  -2.820138e-09       3.42 
  -1.6250000    49.1250000  -6.264550e-10  -3.360781e-09       0.01 
  -1.6250000    49.3750000  -3.245955e-10  -3.772367e-09     178.47 
  -1.6250000    49.6250000  +1.351205e-10  -1.125301e-09      25.27 
  -1.6250000    49.8750000  +5.058911e-10  -2.057127e-10      68.21 
  -1.6250000    50.1250000  +3.275275e-10  -1.320767e-10     103.04 
  -1.6250000    50.3750000  +3.648214e-10  -2.044394e-10     118.27 
  -1.6250000    50.6250000  +4.049749e-10  -2.597192e-10     124.12 
  -1.6250000    50.8750000  +4.309357e-10  -2.944508e-10     126.79 
  -1.6250000    51.1250000  +4.435581e-10  -3.145552e-10     128.03 
  -1.6250000    51.3750000  +4.456440e-10  -3.247302e-10     128.52 
  -1.6250000    51.6250000  +4.399517e-10  -3.282408e-10     128.59 
  -1.6250000    51.8750000  +5.667752e-09  -2.273101e-09      69.36 
  -1.6250000    52.1250000  +1.136924e-09  +4.208311e-10      62.16 
  -1.6250000    52.3750000  -3.091387e-11  -6.205981e-09       6.85 
  -1.6250000    52.6250000  +3.073053e-10  -3.264793e-10     134.96 
  -1.6250000    52.8750000  +2.939958e-10  -3.237470e-10     134.98 
  -1.3750000    42.1250000  +5.150950e-10  +4.501864e-11      93.13 
  -1.3750000    42.3750000  +4.326506e-10  -2.807673e-10      91.42 
  -1.3750000    42.6250000  +2.709344e-09  -4.038440e-10      84.91 
  -1.3750000    42.8750000  +1.165513e-09  -1.695431e-09     121.83 
  -1.3750000    43.1250000  +6.660034e-10  -7.040660e-10      69.37 
  -1.3750000    43.3750000  +5.723740e-10  -6.651082e-10      68.05 
  -1.3750000    43.6250000  +7.966850e-10  -9.183383e-10      59.41 
  -1.3750000    43.8750000  -1.685521e-10  -4.489400e-10      46.21 
  -1.3750000    44.1250000  +9.329013e-10  -2.596954e-10     110.46 
  -1.3750000    44.3750000  +2.950986e-10  -7.695218e-10      12.49 
  -1.3750000    44.6250000  +4.834288e-10  -2.151888e-09     167.77 
  -1.3750000    44.8750000  +2.426606e-09  -2.824120e-09       1.92 
  -1.3750000    45.1250000  +4.404224e-09  -2.236272e-09      25.09 
  -1.3750000    45.3750000  +1.667485e-09  +1.354368e-10      19.02 
  -1.3750000    45.6250000  +1.929255e-09  +2.476958e-10      25.26 
  -1.3750000    45.8750000  +2.412422e-09  -5.912312e-10      27.52 
  -1.3750000    46.1250000  +1.689452e-09  +1.043678e-09      24.01 
  -1.3750000    46.3750000  +1.835289e-09  +3.605675e-10       2.74 
  -1.3750000    46.6250000  +1.489952e-09  +4.766163e-10     179.94 
  -1.3750000    46.8750000  +1.369019e-09  +1.244914e-09     134.01 
  -1.3750000    47.1250000  +1.444452e-09  +7.524652e-10      51.18 
  -1.3750000    47.3750000  +1.608164e-09  +3.339594e-10      59.03 
  -1.3750000    47.6250000  +1.467435e-09  -1.991641e-10      59.93 
  -1.3750000    47.8750000  +9.580286e-10  -7.687860e-10      56.99 
  -1.3750000    48.1250000  +2.321835e-10  -1.295469e-09      48.54 
  -1.3750000    48.3750000  -3.822878e-10  -1.803098e-09      32.68 
  -1.3750000    48.6250000  -6.247016e-10  -2.379362e-09      16.98 
  -1.3750000    48.8750000  -5.780396e-10  -2.926837e-09       8.55 
  -1.3750000    49.1250000  -2.654676e-10  -3.395784e-09       3.20 
  -1.3750000    49.3750000  -1.154294e-10  -3.160080e-09       6.12 
  -1.3750000    49.6250000  +3.398606e-10  -1.512227e-09      23.56 
  -1.3750000    49.8750000  +6.281192e-10  -4.630396e-10      44.20 
  -1.3750000    50.1250000  +3.087378e-10  -2.626937e-11      59.70 
  -1.3750000    50.3750000  +2.572158e-10  +1.602057e-11     110.55 
  -1.3750000    50.6250000  +3.495979e-10  -9.587765e-11     123.40 
  -1.3750000    50.8750000  +4.066388e-10  -1.730910e-10     126.38 
  -1.3750000    51.1250000  +4.358513e-10  -2.225913e-10     127.36 
  -1.3750000    51.3750000  +4.466580e-10  -2.538287e-10     127.58 
  -1.3750000    51.6250000  +5.273859e-09  -2.041962e-09      69.73 
  -1.3750000    51.8750000  +1.238752e-09  +3.906323e-10      64.81 
  -1.3750000    52.1250000  +6.668308e-10  -1.768106e-10     106.60 
  -1.3750000    52.3750000  +4.888465e-09  -8.098977e-09     158.00 
  -1.3750000    52.6250000  +3.098194e-10  -3.029493e-10     133.82 
  -1.3750000    52.8750000  +2.960804e-10  -3.045910e-10     133.81 
  -1.1250000    42.1250000  +5.848176e-10  -2.648269e-10     112.90 
  -1.1250000    42.3750000  +5.256307e-10  -2.572412e-10      94.92 
  -1.1250000    42.6250000  +3.834354e-10  -3.889498e-10      83.52 
  -1.1250000    42.8750000  +2.672120e-09  -5.572268e-10      81.16 
  -1.1250000    43.1250000  +9.769028e-10  -1.661838e-09     115.70 
  -1.1250000    43.3750000  +4.137423e-10  -9.339975e-10      78.08 
  -1.1250000    43.6250000  +7.116025e-10  -1.040117e-09      56.05 
  -1.1250000    43.8750000  -1.572452e-10  -5.630462e-10      36.00 
  -1.1250000    44.1250000  +5.840256e-10  -1.982534e-10     115.08 
  -1.1250000    44.3750000  +3.681025e-10  -8.176385e-10      10.18 
  -1.1250000    44.6250000  +4.670971e-10  -6.506680e-10       6.08 
  -1.1250000    44.8750000  +1.630497e-09  -2.339108e-09     157.53 
  -1.1250000    45.1250000  +3.076769e-09  -2.970907e-09       9.02 
  -1.1250000    45.3750000  +4.250440e-09  -4.819177e-10      25.58 
  -1.1250000    45.6250000  +1.707468e-09  +4.320258e-10      28.04 
  -1.1250000    45.8750000  +2.005202e-09  -5.694605e-11      32.95 
  -1.1250000    46.1250000  +1.225308e-09  +1.482726e-10      84.94 
  -1.1250000    46.3750000  +1.223963e-09  -1.289711e-10     148.74 
  -1.1250000    46.6250000  +1.280648e-09  +3.042557e-10     155.32 
  -1.1250000    46.8750000  +1.635717e-09  +7.876143e-10     125.08 
  -1.1250000    47.1250000  +1.152790e-09  +8.373375e-10      86.56 
  -1.1250000    47.3750000  +1.270054e-09  +4.324941e-10      70.72 
  -1.1250000    47.6250000  +1.130320e-09  -1.365354e-10      64.17 
  -1.1250000    47.8750000  +7.058165e-10  -8.097676e-10      56.17 
  -1.1250000    48.1250000  +1.481036e-10  -1.483462e-09      44.86 
  -1.1250000    48.3750000  -2.842965e-10  -2.078585e-09      30.94 
  -1.1250000    48.6250000  -4.273185e-10  -2.598496e-09      18.83 
  -1.1250000    48.8750000  -3.286244e-10  -3.181038e-09      11.89 
  -1.1250000    49.1250000  -1.222926e-10  -3.132520e-09       8.44 
  -1.1250000    49.3750000  +1.383055e-10  -2.748701e-09       9.59 
  -1.1250000    49.6250000  +3.967671e-10  -1.621612e-09      19.18 
  -1.1250000    49.8750000  +5.520928e-10  -6.759818e-10      30.63 
  -1.1250000    50.1250000  +3.801686e-10  -1.485700e-10      35.54 
  -1.1250000    50.3750000  +1.769759e-10  +1.373900e-10      37.38 
  -1.1250000    50.6250000  +2.949807e-10  +2.757159e-11     127.77 
  -1.1250000    50.8750000  +3.816401e-10  -7.486628e-11     127.76 
  -1.1250000    51.1250000  +4.265454e-10  -1.445014e-10     127.45 
  -1.1250000    51.3750000  +4.880444e-09  -1.805527e-09      69.94 
  -1.1250000    51.6250000  +1.339603e-09  +3.616708e-10      66.00 
  -1.1250000    51.8750000  +7.161840e-10  -1.413305e-10     104.76 
  -1.1250000    52.1250000  -5.409071e-12  -5.969500e-09       7.51 
  -1.1250000    52.3750000  +3.245112e-10  -2.718413e-10     132.77 
  -1.1250000    52.6250000  +3.107287e-10  -2.811808e-10     132.70 
  -1.1250000    52.8750000  +2.967375e-10  -2.867646e-10     132.65 
  -0.8750000    42.1250000  +7.896834e-10  -2.384604e-10     114.42 
  -0.8750000    42.3750000  +6.326809e-10  -1.502275e-11      93.36 
  -0.8750000    42.6250000  +4.681051e-10  -3.693186e-10      86.78 
  -0.8750000    42.8750000  +3.027560e-10  -5.910569e-10      72.33 
  -0.8750000    43.1250000  +2.604800e-09  -7.590604e-10      76.49 
  -0.8750000    43.3750000  +9.391006e-10  -1.752121e-09     112.20 
  -0.8750000    43.6250000  +1.027030e-10  -6.254390e-10      62.41 
  -0.8750000    43.8750000  -1.186887e-10  -7.127451e-10      29.33 
  -0.8750000    44.1250000  +2.592552e-10  -1.637203e-10     132.21 
  -0.8750000    44.3750000  +4.686548e-10  -8.737472e-10       7.69 
  -0.8750000    44.6250000  +5.923261e-10  -1.809373e-09       6.06 
  -0.8750000    44.8750000  +6.781136e-10  +5.013857e-10     167.96 
  -0.8750000    45.1250000  +1.102275e-09  -1.319280e-09     174.70 
  -0.8750000    45.3750000  +1.099852e-09  -1.879747e-09     162.56 
  -0.8750000    45.6250000  +2.410983e-09  +4.637031e-10      24.62 
  -0.8750000    45.8750000  +1.352660e-09  +7.723977e-10      43.43 
  -0.8750000    46.1250000  +1.036692e-09  +5.369589e-10     128.75 
  -0.8750000    46.3750000  +1.317246e-09  -2.089361e-10     138.94 
  -0.8750000    46.6250000  +1.375459e-09  +9.521927e-12     140.47 
  -0.8750000    46.8750000  +1.951220e-09  +3.883527e-10     124.08 
  -0.8750000    47.1250000  +1.341893e-09  +5.684780e-10     115.33 
  -0.8750000    47.3750000  +1.201303e-09  +4.403659e-10      93.56 
  -0.8750000    47.6250000  +9.412035e-10  -2.952050e-11      73.93 
  -0.8750000    47.8750000  +5.279451e-10  -8.039326e-10      56.92 
  -0.8750000    48.1250000  +8.948236e-11  -1.685356e-09      42.49 
  -0.8750000    48.3750000  -1.977201e-10  -2.365456e-09      29.57 
  -0.8750000    48.6250000  -2.320381e-10  -2.808238e-09      19.12 
  -0.8750000    48.8750000  +5.736415e-11  -3.192029e-09       9.58 
  -0.8750000    49.1250000  +1.357425e-10  -3.018845e-09       9.96 
  -0.8750000    49.3750000  +3.485583e-10  -2.503699e-09      10.00 
  -0.8750000    49.6250000  +4.776870e-10  -1.640692e-09      15.29 
  -0.8750000    49.8750000  +5.405189e-10  -8.256658e-10      21.05 
  -0.8750000    50.1250000  +4.350494e-10  -2.812607e-10      22.74 
  -0.8750000    50.3750000  +2.840730e-10  +3.296439e-11      13.64 
  -0.8750000    50.6250000  +2.742273e-10  +8.840193e-11     144.61 
  -0.8750000    50.8750000  +3.652678e-10  -5.560586e-12     131.69 
  -0.8750000    51.1250000  +4.477076e-09  -1.562821e-09      69.85 
  -0.8750000    51.3750000  +1.431321e-09  +3.381092e-10      65.80 
  -0.8750000    51.6250000  +7.564607e-10  -8.740577e-11     102.56 
  -0.8750000    51.8750000  +7.315063e-10  -1.215925e-10     102.60 
  -0.8750000    52.1250000  +4.797822e-09  -7.767498e-09     158.31 
  -0.8750000    52.3750000  +3.238527e-10  -2.481579e-10     131.75 
  -0.8750000    52.6250000  +3.099874e-10  -2.616676e-10     131.57 
  -0.8750000    52.8750000  +2.959107e-10  -2.706532e-10     131.47 
  -0.6250000    42.1250000  +1.111537e-09  -1.254153e-10     111.64 
  -0.6250000    42.3750000  +7.575907e-10  -2.631750e-10     111.15 
  -0.6250000    42.6250000  +5.885959e-10  -3.325913e-10      91.06 
  -0.6250000    42.8750000  +3.614285e-10  -6.039466e-10      74.23 
  -0.6250000    43.1250000  +2.225587e-10  -9.481177e-10      59.16 
  -0.6250000    43.3750000  +2.324030e-09  -1.026861e-09      68.64 
  -0.6250000    43.6250000  +6.405266e-10  -1.683673e-09     102.07 
  -0.6250000    43.8750000  -3.217314e-10  -9.970049e-10      37.10 
  -0.6250000    44.1250000  -2.980960e-10  -1.377587e-09      78.86 
  -0.6250000    44.3750000  +6.066928e-10  -9.377815e-10       5.06 
  -0.6250000    44.6250000  +7.179246e-10  -1.833333e-09       4.54 
  -0.6250000    44.8750000  +7.842530e-10  -7.749701e-11       1.53 
  -0.6250000    45.1250000  +6.449202e-10  -7.520461e-10       1.57 
  -0.6250000    45.3750000  +2.173260e-10  -5.691763e-10     160.76 
  -0.6250000    45.6250000  +1.289736e-09  +2.709165e-10     177.13 
  -0.6250000    45.8750000  +1.043354e-09  +8.877639e-10     102.01 
  -0.6250000    46.1250000  +1.793191e-09  +3.932332e-10     141.30 
  -0.6250000    46.3750000  +1.490918e-09  -3.189014e-10     134.37 
  -0.6250000    46.6250000  +1.349309e-09  +3.855459e-11     134.56 
  -0.6250000    46.8750000  +1.711863e-09  +4.254493e-10     105.75 
  -0.6250000    47.1250000  +1.489815e-09  +9.370019e-10     124.70 
  -0.6250000    47.3750000  +1.322326e-09  +9.423506e-10      90.33 
  -0.6250000    47.6250000  +9.868173e-10  +7.470040e-11      91.92 
  -0.6250000    47.8750000  +4.151623e-10  -7.058322e-10      60.12 
  -0.6250000    48.1250000  +4.810605e-11  -1.912699e-09      40.83 
  -0.6250000    48.3750000  -1.119566e-10  -2.678889e-09      27.79 
  -0.6250000    48.6250000  -3.049372e-12  -3.248507e-09      17.70 
  -0.6250000    48.8750000  +1.884788e-10  -3.091133e-09      12.05 
  -0.6250000    49.1250000  +3.940307e-10  -2.933454e-09       9.61 
  -0.6250000    49.3750000  +4.795634e-10  -2.338635e-09       9.01 
  -0.6250000    49.6250000  +5.877540e-10  -1.622618e-09      11.35 
  -0.6250000    49.8750000  +5.887742e-10  -9.143112e-10      13.86 
  -0.6250000    50.1250000  +4.970078e-10  -3.881029e-10      13.72 
  -0.6250000    50.3750000  +3.743307e-10  -6.105844e-11       6.44 
  -0.6250000    50.6250000  +3.162145e-10  +7.162572e-11     160.35 
  -0.6250000    50.8750000  +3.438454e-09  +1.467693e-10      98.27 
  -0.6250000    51.1250000  +1.500697e-09  +3.240173e-10      64.10 
  -0.6250000    51.3750000  +7.775704e-10  -1.202969e-11     100.03 
  -0.6250000    51.6250000  +7.677879e-10  -6.653108e-11     100.55 
  -0.6250000    51.8750000  +4.151488e-11  -5.758632e-09       8.30 
  -0.6250000    52.1250000  +3.340984e-10  -2.047107e-10     131.18 
  -0.6250000    52.3750000  +3.214045e-10  -2.279748e-10     130.71 
  -0.6250000    52.6250000  +3.075612e-10  -2.448107e-10     130.43 
  -0.6250000    52.8750000  +2.935593e-10  -2.565795e-10     130.28 
  -0.3750000    42.1250000  +1.367898e-09  -7.984072e-11     115.68 
  -0.3750000    42.3750000  +1.074899e-09  -2.159807e-10     114.07 
  -0.3750000    42.6250000  +7.689769e-10  -2.723291e-10      96.63 
  -0.3750000    42.8750000  +4.436657e-10  -5.959625e-10      77.04 
  -0.3750000    43.1250000  +2.546141e-10  -1.073338e-09      59.04 
  -0.3750000    43.3750000  +2.050571e-10  -1.443108e-09      46.29 
  -0.3750000    43.6250000  +3.003177e-09  -1.020844e-09      65.63 
  -0.3750000    43.8750000  +9.520955e-10  -3.193534e-09     126.32 
  -0.3750000    44.1250000  +6.359103e-10  -1.286465e-09       8.01 
  -0.3750000    44.3750000  +7.938852e-10  -1.007656e-09       2.35 
  -0.3750000    44.6250000  +8.716462e-10  -1.855649e-09       2.80 
  -0.3750000    44.8750000  +9.217813e-10  -5.911472e-11     173.14 
  -0.3750000    45.1250000  +7.875124e-10  -5.000370e-10     169.28 
  -0.3750000    45.3750000  +8.889130e-10  -2.369544e-10     171.75 
  -0.3750000    45.6250000  +1.174980e-09  -3.203582e-10     148.80 
  -0.3750000    45.8750000  +1.300033e-09  +7.225192e-10     172.79 
  -0.3750000    46.1250000  +1.981498e-09  -6.301455e-11     124.32 
  -0.3750000    46.3750000  +2.050980e-09  -3.983432e-10     129.96 
  -0.3750000    46.6250000  +2.295091e-09  -2.541743e-10     124.80 
  -0.3750000    46.8750000  +2.095882e-09  -1.192324e-10     125.77 
  -0.3750000    47.1250000  +2.121318e-09  -9.727731e-13     123.18 
  -0.3750000    47.3750000  +1.779558e-09  -2.725696e-10     127.58 
  -0.3750000    47.6250000  +1.291862e-09  +5.968528e-10     102.00 
  -0.3750000    47.8750000  +3.800074e-10  -4.188223e-10      70.00 
  -0.3750000    48.1250000  +1.871820e-11  -2.202905e-09      39.20 
  -0.3750000    48.3750000  +4.026657e-12  -3.022378e-09      24.60 
  -0.3750000    48.6250000  +3.885257e-10  -3.360866e-09      12.05 
  -0.3750000    48.8750000  +4.957945e-10  -3.130337e-09       9.89 
  -0.3750000    49.1250000  +6.626393e-10  -2.831777e-09       7.50 
  -0.3750000    49.3750000  +7.123894e-10  -2.223265e-09       6.58 
  -0.3750000    49.6250000  +7.280269e-10  -1.582041e-09       7.26 
  -0.3750000    49.8750000  +6.781051e-10  -9.549532e-10       7.93 
  -0.3750000    50.1250000  +5.754022e-10  -4.620817e-10       6.68 
  -0.3750000    50.3750000  +4.583251e-10  -1.358413e-10       0.57 
  -0.3750000    50.6250000  +2.136531e-10  -4.481264e-10      60.58 
  -0.3750000    50.8750000  +5.211852e-09  -1.374613e-09      65.49 
  -0.3750000    51.1250000  +7.650014e-10  +8.674323e-11      97.36 
